I#	607|Skeletal Muscle cell lysate 1st expt	608|Skeletal Muscle cell supnt 1st expt	609|Skeletal Muscle cell lysate 1st expt	610|Skeletal Muscle cell supnt 1st expt	611|Skeletal Muscle cell lysate 1st expt	612|Skeletal Muscle cell supnt 1st expt	613|Skeletal Muscle cell lysate 2nd expt	614|Skeletal Muscle cell supnt 2nd expt	615|Skeletal Muscle cell lysate 2nd expt	616|Skeletal Muscle cell supnt 2nd expt	617|Skeletal Muscle cell lysate 2nd expt	618|Skeletal Muscle cell supnt 2nd expt
AKAP12	nan	nan	nan	nan	-0.0709665213541	nan	0.055891200892	nan	-0.0285691521968	nan	-0.10835717809	nan
-	nan	-0.358396261957	nan	nan	nan	-0.573374526446	nan	nan	nan	nan	nan	nan
-	nan	-0.685267406517	nan	-0.167357927739	nan	nan	nan	-0.334568275666	nan	-0.378511623254	nan	-0.69599381311
-	nan	nan	-0.0831412353002	nan	-0.0543922968186	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	1.45403163089	nan	nan	nan	nan	nan
-	nan	nan	0.22527492987	nan	0.22897256976	nan	nan	nan	nan	nan	-0.314986485469	nan
-	-0.254977850963	nan	-0.075520007641	nan	1.90149445505	nan	0.0800879113227	nan	-0.277389698811	nan	nan	nan
-	-0.0908029370083	nan	0.183962834843	nan	nan	nan	-0.169925001442	nan	nan	nan	-0.295135249001	nan
HK1	0.0114956388378	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	0.254594043033	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	0.0412429822319	nan	nan	nan	nan	nan	nan	nan
AHNAK	-0.110915901402	nan	nan	nan	-0.249822294407	nan	0.434402824146	nan	0.169744675832	nan	0.169744675832	nan
-	-0.231074664436	nan	-0.110915901402	nan	-0.163267919541	nan	0.456009280335	nan	0.139235797371	nan	0.258425152581	nan
-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0469210473875	nan
-	nan	nan	nan	nan	nan	nan	0.104697378667	nan	nan	nan	nan	nan
-	nan	nan	0.162210036314	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	-0.0306192350584	nan	0.22897256976	nan	-0.117161344233	nan	0.00433459026389	nan	-0.0524158941511	nan	-0.269033146455	nan
-	nan	nan	nan	nan	nan	nan	-0.037030730945	nan	-0.236339539168	nan	-0.267835392098	nan
HMGB1	-0.0188780102057	nan	-0.0499049058263	nan	0.0229004021101	nan	-0.190298791627	nan	-0.509949146304	nan	-0.367371065649	nan
-	nan	nan	nan	nan	-0.395928676331	nan	nan	nan	nan	nan	nan	nan
AHNAK2	0.0214797274105	nan	0.102993993323	nan	-0.305788392232	nan	-0.0690146779152	nan	nan	nan	-0.044044332706	nan
IDH3A	nan	nan	nan	nan	nan	nan	0.518701058452	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.483984852996	nan	0.217591435073	nan	0.562772261087	nan
MFGE8	nan	nan	nan	nan	nan	nan	0.761213140413	nan	-0.255802836603	nan	0.582079992188	nan
-	nan	nan	nan	nan	-0.0262050703474	nan	nan	nan	0.0724827538015	nan	nan	nan
AP2B1	nan	nan	nan	nan	nan	nan	nan	nan	0.338250400189	nan	nan	nan
-	nan	nan	nan	nan	-0.0188780102057	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.177881725271	nan	-0.112366523073	nan	-0.18142064028	nan
-	0.478195257939	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	0.0454429707612	nan	nan	nan	-0.192645077942	nan	0.45205668871	nan	0.045431429247	nan	0.177881725271	nan
-	0.0949116470255	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
RCN3	nan	nan	nan	nan	nan	-2.23848117147	nan	nan	nan	nan	nan	nan
-	-0.0619024389259	nan	0.311503115468	nan	0.32538641466	nan	nan	nan	-0.0172092900322	nan	-0.0299828662157	nan
-	nan	nan	nan	nan	nan	nan	0.459972730742	nan	0.0291463456595	nan	0.197599959885	nan
-	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	-0.0398402645318	-0.601221085585
-	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-6.64385618977	nan
-	0.279768421594	nan	0.124328135002	nan	-0.28278970098	nan	0.0409717810563	nan	-0.611644543374	nan	-0.224040274218	nan
-	0.0524158941511	nan	0.214124805353	nan	0.405992359676	nan	nan	nan	nan	nan	nan	nan
PRDX4	0.0922074380971	nan	-0.28982725172	nan	-0.0499049058263	nan	0.518701058452	nan	0.428565884123	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.181149439105	nan	nan	nan	nan	nan
TPP2	nan	nan	nan	nan	nan	nan	0.163267919541	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	5.84842263914	nan	nan	nan	nan	nan	nan	nan
APMAP	nan	nan	nan	nan	nan	nan	0.475936324223	nan	nan	nan	nan	nan
FLNA	nan	nan	0.037030730945	nan	0.0703893278914	nan	0.293358942691	nan	0.0923401721467	nan	0.0800879113227	nan
PPP1R7	nan	nan	nan	nan	nan	nan	0.120294233718	nan	nan	nan	nan	nan
MYOF	-0.00144341686967	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.293358942691	nan	0.00433459026389	nan	-0.00575926928868	nan
MXRA8	nan	nan	nan	nan	nan	nan	nan	nan	0.316528107145	nan	0.619270551496	nan
UBE2V1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.113700499165	nan
STIP1	nan	nan	0.402722176846	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	-0.151858816727	nan	-0.416839741913	nan	nan	nan
CCT8	nan	nan	nan	nan	nan	nan	0.0101343771337	nan	nan	nan	nan	nan
CCT8	-0.182786075742	nan	nan	nan	nan	nan	nan	nan	0.0785636691937	nan	-0.175045486111	nan
CAPZA1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.150559676575	nan
MYL12A	nan	nan	0.177598929328	nan	0.379620962056	nan	-0.254594043033	nan	nan	nan	nan	nan
NEDD8	nan	nan	0.125651101662	nan	-0.0785636691937	nan	nan	nan	nan	nan	nan	nan
SCD	nan	nan	nan	nan	nan	nan	-0.0454429707612	nan	0.184424571137	nan	-0.00432160595009	nan
YWHAQ	0.102993993323	nan	0.0565835283664	nan	nan	nan	0.0969617298871	nan	-0.088141596869	nan	-0.140124223909	nan
SUMO2	0.0426443374085	nan	-0.0101343771337	nan	0.263034405834	nan	nan	nan	-0.280956313831	nan	-0.544979883256	nan
-	-0.232768962976	nan	0.0129261744443	nan	-0.0350469470992	nan	0.51457317283	nan	-0.231432408448	nan	nan	nan
APEX1	-0.720231578406	nan	nan	nan	-0.577766999317	nan	nan	nan	nan	nan	nan	nan
FN1	nan	nan	nan	nan	nan	0.7249929525	nan	nan	nan	nan	nan	nan
THBS1	nan	nan	-0.0276749584428	-0.64800517981	-0.142417044616	nan	nan	nan	nan	0.82112604183	nan	nan
DDX3X	0.18523225423	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
AIFM1	-0.438307278602	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
HNRNPAB	-0.323732591734	nan	-0.00433459026389	nan	nan	nan	0.0985055449524	nan	nan	nan	0.0649174766813	nan
RPL7A	-0.147202107181	nan	-0.24639546372	nan	0.0621217119078	nan	nan	nan	nan	nan	nan	nan
NACA	nan	nan	nan	nan	nan	nan	nan	nan	-0.18523225423	nan	nan	nan
ANP32E	nan	nan	nan	nan	nan	nan	0.23956612533	nan	nan	nan	-0.0482361856528	nan
SERPINE1	nan	nan	nan	1.00578235259	nan	nan	nan	nan	nan	nan	nan	nan
TPT1	nan	nan	0.142740172116	nan	nan	nan	nan	nan	nan	nan	nan	nan
PGRMC1	-0.120294233718	nan	-0.0816137655537	nan	nan	nan	0.3789444967	nan	0.156820109743	nan	0.176250639692	nan
HSPA8	-0.0218043703183	nan	-0.0380063225797	nan	0.0313951962755	nan	0.179514657014	nan	-0.0356239097307	nan	-0.0482361856528	nan
COL2A1	nan	nan	nan	nan	nan	0.617056130431	nan	nan	nan	nan	nan	nan
RAB21	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.0551956542421	nan
PHGDH	nan	nan	0.18142064028	nan	nan	nan	0.30757280191	nan	nan	nan	nan	nan
TMOD3	nan	nan	nan	nan	nan	nan	0.426625473554	nan	nan	nan	nan	nan
CYB5B	nan	nan	nan	nan	nan	nan	0.263611599297	nan	nan	nan	nan	nan
ERP29	-0.0877333719336	nan	-0.0573916638883	nan	-0.251538766996	nan	0.0923401721467	nan	-0.0607391578577	nan	-0.0745054363636	nan
RBM3	-0.0380063225797	nan	-0.0499049058263	nan	-0.131313234678	nan	0.169744675832	nan	-0.0426443374085	nan	-0.113700499165	nan
AKAP2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.498761465672	nan
CCT7	0.320773476946	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
CCT3	-0.347398782403	nan	-0.272297327163	nan	nan	nan	nan	nan	nan	nan	-0.340277404766	nan
P3H1	-0.345564459155	nan	0.115033242946	nan	-0.535331732997	nan	nan	nan	nan	nan	nan	nan
CDC42	nan	nan	nan	nan	nan	nan	nan	nan	0.675765437729	nan	nan	nan
AKAP12	-0.334607228958	nan	-0.0188780102057	nan	nan	nan	nan	nan	nan	nan	nan	nan
HSP90B1	nan	nan	nan	nan	nan	nan	0.420819851873	nan	0.00144341686967	nan	0.126580496565	nan
AHNAK	nan	nan	-0.103146927103	nan	nan	nan	nan	nan	nan	nan	nan	nan
-	nan	nan	nan	nan	nan	nan	0.125006361067	nan	nan	nan	-0.0813396274519	nan
UBA2	nan	nan	0.848798181244	nan	nan	nan	nan	nan	nan	nan	nan	nan
FUS	-0.101598140008	nan	-0.0365258760251	nan	0.0607391578577	nan	0.0291463456595	nan	-0.0894981508391	nan	-0.100304905796	nan
STMN1	nan	nan	nan	nan	nan	nan	0.0892673380971	nan	-0.162210036314	nan	-0.246104009884	nan
-	nan	nan	nan	nan	nan	nan	nan	nan	-0.0157829972409	nan	nan	nan
UBQLN1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.0621217119078	nan
LRP1	0.298658315565	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ITGA3	-0.375197234747	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
KHSRP	-0.20589610144	nan	-0.187707155127	nan	0.0579700686373	nan	nan	nan	nan	nan	nan	nan
AKR1B1	-0.0679388286566	nan	0.0524158941511	nan	0.0426443374085	nan	nan	nan	-0.0172092900322	nan	nan	nan
COL5A1	1.18332770604	nan	-0.207561069935	nan	0.252173413202	nan	0.727379545337	nan	-0.0384361816561	nan	0.45205668871	nan
VIM	nan	nan	nan	nan	nan	nan	nan	nan	-0.35727047568	nan	nan	nan
PSMD14	nan	nan	nan	nan	nan	nan	0.0694518807521	nan	nan	nan	nan	nan
RAB10	-0.142417044616	nan	0.0962618530584	nan	0.0229004021101	nan	nan	nan	nan	nan	nan	nan
HADHA	nan	nan	nan	nan	-0.136061549576	nan	nan	nan	nan	nan	nan	nan
YWHAQ	nan	nan	nan	nan	0.166072675947	nan	nan	nan	nan	nan	nan	nan
ERO1L	nan	nan	nan	nan	nan	nan	0.778432211462	nan	0.696657605513	nan	nan	nan
HADHA	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16650266314	nan
2-Sep	nan	nan	nan	nan	nan	nan	nan	nan	-0.0172092900322	nan	nan	nan
MYL12A	0.0172092900322	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.43082049652	nan
TAGLN	0.257010618206	nan	0.210388864445	nan	0.226508529809	nan	0.390245037828	nan	0.22263289055	nan	0.104697378667	nan
PLIN3	nan	nan	nan	nan	nan	nan	0.131313234678	nan	nan	nan	nan	nan
CALR	-0.207561069935	nan	-0.224317298261	nan	-0.267079617892	nan	0.30757280191	nan	-0.0342157153379	nan	0.0232697793228	nan
TM9SF3	nan	nan	nan	nan	nan	nan	nan	nan	0.296899300396	nan	nan	nan
HSP90AA1	nan	nan	nan	nan	nan	-0.902266569083	nan	nan	nan	nan	nan	nan
LRPPRC	nan	nan	nan	nan	nan	nan	nan	nan	-0.123003954055	nan	0.857259827884	nan
XRCC5	nan	nan	0.0157829972409	nan	nan	nan	nan	nan	nan	nan	nan	nan
GLS	nan	nan	nan	nan	0.124328135002	nan	0.567040592724	nan	0.311148256134	nan	0.28982725172	nan
CKAP4	0.0731347046302	nan	-0.0291463456595	nan	-0.219269963524	nan	0.502259911391	nan	0.207561069935	nan	0.194294815161	nan
TPM1	nan	nan	nan	nan	nan	nan	0.192645077942	nan	nan	nan	nan	nan
TPM1	0.0827025893302	nan	nan	nan	0.151858816727	nan	nan	nan	nan	nan	nan	nan
11-Sep	nan	nan	0.168642035559	nan	0.0243196791954	nan	nan	nan	nan	nan	nan	nan
PRDX5	nan	nan	-0.110915901402	nan	-0.0679388286566	nan	0.254977850963	nan	nan	nan	nan	nan
ALPL	0.0412429822319	nan	-0.384583702737	nan	nan	nan	nan	nan	nan	nan	nan	nan
HSPB1	nan	nan	nan	nan	nan	nan	0.0573916638883	nan	nan	nan	nan	nan
Ppia	nan	nan	0.0894981508391	nan	0.147957881387	nan	nan	nan	nan	nan	nan	nan
CAMK2D	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.334607228958	nan
TLN1	0.0840642647885	nan	-0.187707155127	nan	0.0579700686373	nan	0.137647800468	nan	0.0130430374756	nan	-0.0635029423062	nan
-	0.0	nan	-0.199255376063	nan	nan	nan	0.399730246491	nan	-0.173767067737	nan	0.459972730742	nan
SLC25A24	nan	nan	nan	nan	nan	nan	0.413115187148	nan	nan	nan	nan	nan
TIMM9	nan	nan	nan	nan	-0.00578235259401	nan	nan	nan	nan	nan	nan	nan
PABPC1	-0.150400988849	nan	0.101650076094	nan	0.0607391578577	nan	nan	nan	-0.0114956388378	nan	0.118726938571	nan
TMX3	nan	nan	0.0908534304511	nan	nan	nan	nan	nan	nan	nan	nan	nan
CLIC4	0.316145742293	nan	0.207892851641	nan	0.111031312389	-0.426533138117	nan	nan	nan	nan	nan	nan
NQO1	nan	nan	nan	nan	nan	nan	-0.387362540836	nan	nan	nan	nan	nan
RPL3	-0.0291463456595	nan	-0.0573916638883	nan	-0.107803289535	nan	nan	nan	nan	nan	nan	nan
SNRPG	nan	nan	nan	nan	-0.0694518807521	nan	nan	nan	nan	nan	nan	nan
PDCD6IP	nan	nan	nan	nan	nan	nan	nan	nan	-0.854394677753	nan	nan	nan
CUTA	0.0328061450832	nan	-0.0513991525066	nan	-0.114035243246	nan	0.156820109743	nan	-0.231432408448	nan	-0.160920188181	nan
-	0.604071323669	nan	0.36064520246	nan	0.564622052437	nan	0.101598140008	nan	-0.0285691521968	nan	-0.0976107966264	nan
ALDH1L2	nan	nan	nan	nan	nan	nan	0.545824106814	nan	nan	nan	nan	nan
KRT19	nan	nan	nan	nan	nan	nan	-5.66328768474	nan	nan	nan	nan	nan
CNPY2	-0.454031630895	nan	-0.329159664118	nan	-0.16650266314	nan	nan	nan	nan	nan	0.327348370672	nan
HSPB7	nan	nan	0.250961573533	nan	nan	nan	nan	nan	nan	nan	nan	nan
PDAP1	-0.150400988849	nan	-0.156820109743	nan	0.0200576523413	nan	nan	nan	nan	nan	nan	nan
S100A6	0.0524158941511	nan	0.0772429989325	nan	nan	-0.57240464739	nan	nan	nan	nan	nan	nan
FAM3C	nan	nan	nan	nan	nan	nan	0.50840340559	nan	0.158429362604	nan	0.461958546666	nan
DYNLRB1	0.140124223909	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ANP32A	0.0989584800882	nan	-0.16004041251	nan	-0.066427361739	nan	-0.190298791627	nan	-0.388465097283	nan	-0.169925001442	nan
NES	nan	nan	-0.174621396107	nan	nan	nan	nan	nan	nan	nan	nan	nan
LSM7	nan	nan	-0.137647800468	nan	nan	nan	nan	nan	nan	nan	-0.186500557644	nan
HNRNPH3	nan	nan	nan	nan	-0.634867406547	nan	nan	nan	nan	nan	nan	nan
7-Sep	0.356143810225	nan	0.249748715084	nan	nan	nan	-0.146655222119	nan	-0.187767747046	nan	-0.376290383337	nan
MARS	nan	nan	nan	nan	-0.859875776091	nan	nan	nan	nan	nan	nan	nan
ATP1A1	nan	nan	-0.0923401721467	nan	nan	nan	nan	nan	0.0908029370083	nan	0.197599959885	nan
TMSB4X	nan	nan	nan	nan	nan	nan	0.0115879742752	nan	-0.0412429822319	nan	-0.259423152281	nan
-	0.0412429822319	nan	0.39396527566	nan	nan	nan	nan	nan	nan	nan	nan	nan
PLXNB2	nan	nan	nan	nan	nan	nan	nan	nan	0.28278970098	nan	nan	nan
CALU	nan	nan	nan	nan	nan	nan	0.399730246491	nan	nan	nan	nan	nan
ATP5J2	-0.347398782403	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.277533975529	nan
EEF1G	nan	nan	nan	nan	-0.0634091701761	nan	0.358453970912	nan	0.0679388286566	nan	-0.0229004021101	nan
YWHAZ	nan	nan	nan	0.045431429247	nan	nan	nan	0.0086822430998	nan	0.0	nan	-0.6210555033
HNRNPD	-0.373327247394	nan	-0.311148256134	nan	-0.386468347082	nan	-0.231432408448	nan	-0.413594082409	nan	-0.377401430786	nan
COL6A1	nan	nan	0.0551956542421	nan	nan	nan	0.63935479754	nan	0.365871442475	nan	0.522840788813	nan
TMPO	nan	nan	-0.219269963524	nan	-0.341902794649	nan	nan	nan	nan	nan	nan	nan
FLNC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.00288250853312	nan
GAPDH	nan	nan	nan	0.886299500835	nan	nan	nan	nan	nan	nan	nan	nan
ATP5B	-0.179514657014	nan	-0.075520007641	nan	nan	nan	0.390245037828	nan	nan	nan	0.207561069935	nan
MDH2	-0.176250639692	nan	-0.144010302692	nan	-0.0588936890536	nan	0.336427664582	nan	0.0365258760251	nan	0.182786075742	nan
CLIC1	0.0172092900322	nan	0.00863030514344	nan	0.105678077895	nan	0.186064929519	nan	0.0247366783215	nan	-0.334568275666	nan
9-Sep	nan	nan	-0.0816137655537	nan	-0.0247366783215	nan	nan	nan	nan	nan	nan	nan
GNB1	-0.329159664118	nan	nan	nan	nan	nan	0.380821783941	nan	0.123433941248	nan	0.177881725271	nan
TUBB	nan	nan	nan	nan	nan	-3.28006548636	nan	nan	nan	nan	nan	nan
UGDH	nan	nan	0.696884090855	nan	nan	nan	nan	nan	nan	nan	nan	nan
MAP1A	0.0342157153379	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ILF3	nan	nan	nan	nan	-0.23956612533	nan	nan	nan	nan	nan	nan	nan
